,index,Unnamed: 0,Reporter Identifier,stat,p,fold_change,beta1,beta2,Rejection on 0.05,qval,id1,id2
268,102365,102365,cg07171111,-5.5596679371499125,1.1845163284499268e-07,2.457655187364319,0.02562608808333333,0.06298008830985913,True,0.04987131135680423,0,5
270,102718,102718,cg20816447,8.39978952324671,2.941258741016298e-14,0.5610417428564681,0.3447371333333333,0.193411922112676,True,1.2734340693043578e-08,0,5
275,104472,104472,cg25150953,9.021129482146137,7.605427000248773e-16,0.480610512452225,0.2432529083333333,0.11690990492957745,True,3.3640912278087853e-10,0,5
277,105844,105844,cg21579147,8.064449254382787,2.0390651710452829e-13,0.6535629741718947,0.3200752166666667,0.2091893105633803,True,8.826928921124022e-08,0,5
289,112036,112036,cg02650266,-6.640320382047948,5.223492965430057e-10,2.2949541095767327,0.07144708500000001,0.16396778133802814,True,0.00022589628890501423,0,5
290,112037,112037,cg05991454,-6.1747134328232836,5.772662189519685e-09,1.877068317367496,0.10804251083333334,0.2028031740140845,True,0.00249244521577785,0,5
295,113917,113917,cg01214061,5.768581233390182,4.3336504115473494e-08,0.6612345212598493,0.09151553416666663,0.0605132304225352,True,0.018549383028491406,0,5
298,114416,114416,cg00655552,6.778058901317358,2.522323205408867e-10,0.4641148321619372,0.11668730000000001,0.054156306654929605,True,0.00010910118507856392,0,5
300,116161,116161,cg14640772,5.720682401640536,5.467929134487664e-08,0.6440891144117477,0.21095923333333333,0.1358765457746479,True,0.023345399355966023,0,5
309,123285,123285,cg21878650,6.820956866513562,2.0075831453591528e-10,0.5744754761970551,0.31306147500000003,0.17984613992957746,True,8.683925039809637e-05,0,5
312,125076,125076,cg21800232,-5.91625950703122,2.101173182582465e-08,2.0885357848703228,0.05982064833333332,0.12493756471830987,True,0.009039140111761657,0,5
313,125077,125077,cg25316339,-6.086245157872941,9.0147541804196e-09,2.4097937671311818,0.05195550166666666,0.12520204408450705,True,0.003889189178978625,0,5
317,127795,127795,cg06526721,5.873953087358987,2.5882113941311208e-08,0.659343070790666,0.4240551666666667,0.2795978357746477,True,0.011122073536837473,0,5
324,130162,130162,cg05237436,7.786258750055781,9.93737775864183e-13,0.6402520444532478,0.4047728666666667,0.25915665542253524,True,4.3007565764252575e-07,0,5
328,130981,130981,cg23026864,-5.827421223662976,3.2519561343751915e-08,1.88288541316068,0.07798738083333333,0.1468413017816901,True,0.01395331006095668,0,5
338,134675,134675,cg05207048,11.554168820094993,1.466890988542284e-22,0.5961759470356488,0.20459781666666665,0.12197629711267605,True,0.0,0,5
339,134755,134755,cg13954457,-6.045823227594483,1.1037740507172416e-08,1.7953409293750342,0.15319190583333336,0.27503169859154936,True,0.004759557105827761,0,5
353,140766,140766,cg16867657,-18.876512140254867,1.0958894595569669e-41,1.5162906892028782,0.4765517,0.7225909056338031,True,0.0,0,5
354,140767,140767,cg24724428,-10.451402060173775,1.3241423892793168e-19,2.6125324681777786,0.11642828333333333,0.30417267042253504,True,0.0,0,5
361,143173,143173,cg04424621,7.5319903757646385,4.1443304201937715e-12,0.6614197844110284,0.19754610000000006,0.13066089887323948,True,1.793400206229201e-06,0,5
362,143812,143812,cg04861640,5.918533374839789,2.077710553815669e-08,0.6214970328687124,0.183728525,0.11418673314084506,True,0.00893873994511829,0,5
363,144918,144918,cg13305823,7.440806030608911,6.882517029918006e-12,0.6613231903553531,0.1261518,0.08342711084507044,True,2.9781610875190268e-06,0,5
375,148714,148714,cg04581938,9.83142493096676,5.82949236051e-18,0.6080321665601515,0.116012545,0.07053935908450708,True,0.0,0,5
376,148836,148836,cg05331060,6.701480914585365,3.784240529502372e-10,0.6548754226853101,0.09326911416666668,0.06107965056338027,True,0.00016366825997571333,0,5
378,149106,149106,cg21222743,7.6566202086818,2.063153260294168e-12,0.635474396422157,0.13732082333333331,0.08726386732394363,True,8.928138777175576e-07,0,5
381,149109,149109,cg21467614,6.834101244494238,1.8717084825745687e-10,0.646525410416429,0.15092643333333333,0.09757777425352114,True,8.096289470382878e-05,0,5
382,149110,149110,cg08553327,8.40569832652164,2.8419026017250923e-14,0.6383802351323241,0.24245435833333334,0.15477807028169013,True,1.2301882068577186e-08,0,5
383,149111,149111,cg26729380,9.026873565253377,7.350071085385642e-16,0.504380190161461,0.2353414583333334,0.11870156950704225,True,3.3640912278087853e-10,0,5
389,149878,149878,cg00640087,5.734527397613608,5.1131586019451885e-08,0.6482643646683679,0.16123711249999995,0.10452427429577464,True,0.021848023919567194,0,5
395,151644,151644,cg13782301,-5.606412779242745,9.476994446124908e-08,1.5031464010793814,0.21661316666666672,0.3256013019014083,True,0.04010795876859141,0,5
399,152455,152455,cg20724257,5.7355756782710765,5.0872338397537684e-08,0.6575461233186369,0.15290170833333336,0.10053992556338028,True,0.02173856240719163,0,5
400,152457,152457,cg20348196,5.56427472532022,1.1588203203801687e-07,0.6165704651822006,0.364196075,0.22455254338028166,True,0.04881739461242596,0,5
402,153475,153475,cg20617328,6.0253084396485335,1.2228627757887514e-08,0.6373332704935983,0.3402300916666667,0.21683995704225345,True,0.005271465419466437,0,5
403,153491,153491,cg02286081,10.15799854671307,7.979818822293484e-19,0.4945773077658317,0.2599984083333333,0.12858931281690136,True,0.0,0,5
404,153492,153492,cg22483030,7.643081501208591,2.226068733830245e-12,0.5859640294857626,0.3034764833333334,0.1778263030281689,True,9.633322710644876e-07,0,5
405,153493,153493,cg26350754,10.008003494836224,1.992133911875823e-18,0.5559190133777017,0.27773241666666665,0.15439673105633805,True,0.0,0,5
406,153494,153494,cg12365667,6.980965557753133,8.516183615795685e-11,0.5418177838042602,0.09421341333333334,0.051046502816901415,True,3.6841541829701896e-05,0,5
407,153495,153495,cg12939283,10.2772752365408,3.8486464827306187e-19,0.4745316971264774,0.2758722416666667,0.13091012302816904,True,0.0,0,5
408,153496,153496,cg14356799,7.258112298703869,1.8861530205308365e-11,0.589075380692943,0.194938375,0.11483339746478867,True,8.160975824234029e-06,0,5
414,155134,155134,ch.6.33611621F,10.212582964367071,5.716706451139529e-19,0.5076250462492965,0.08123213916666668,0.04123546840140846,True,0.0,0,5
418,157198,157198,cg02284014,5.637193171992927,8.177433586250629e-08,0.648213149935114,0.1561453,0.10121543676056337,True,0.03470658009920102,0,5
425,161732,161732,cg03043157,6.077768486646846,9.406319740400822e-09,0.6042921640012364,0.3783262333333333,0.2286195782394367,True,0.004057720894956707,0,5
427,162355,162355,cg03738025,-5.979074379873962,1.5393833399445354e-08,1.8430064744936983,0.16549275083333334,0.3050042112676057,True,0.0066309324357726185,0,5
429,162540,162540,cg17666418,6.0419932804301535,1.1251074582420526e-08,0.6276094388901087,0.21881874166666668,0.13733270767605632,True,0.004851268913812046,0,5
431,163193,163193,cg02872426,6.614280420351678,5.98910633155415e-10,0.6398089558871887,0.5749209750000001,0.3678395887323945,True,0.00025899408671514745,0,5
448,168316,168316,cg02447229,-6.412921047217617,1.7084069837786701e-09,1.5024368192243829,0.10585202666666667,0.1590359822535212,True,0.0007384816565466634,0,5
466,180170,180170,cg07568841,8.620780645720949,8.091115355143832e-15,0.6557350092428742,0.3226091333333333,0.21154610302816895,True,3.5080720550695332e-09,0,5
472,182715,182715,cg11494773,5.71708033942583,5.5641105246202506e-08,0.6552151264374464,0.10267867,0.06727661774647885,True,0.023750914484168884,0,5
487,190576,190576,cg26427498,5.921494886789316,2.047537304592242e-08,0.6041136435477743,0.17977750083333333,0.10860604105633803,True,0.008809522160009964,0,5
490,190968,190968,cg01493685,6.2960763342194115,3.114038309697312e-09,0.623559477699667,0.15763513333333332,0.09829488140845068,True,0.0013455045359447304,0,5
491,191244,191244,cg18887458,8.795186096736545,2.8998917639075605e-15,0.5315221201128373,0.374875875,0.19925481985915494,True,1.2494791867823096e-09,0,5
494,191588,191588,cg01597480,5.561704245459981,1.1730901566424982e-07,0.6609811302381146,0.25804744166666665,0.17056448964788726,True,0.04940288112113256,0,5
504,193074,193074,cg20426994,-5.7085827679097685,5.797617793129113e-08,1.5545670042817816,0.09567311833333332,0.14873027295774638,True,0.02473495069814724,0,5
505,193075,193075,cg00094518,-7.73849493354704,1.3014081330740445e-12,2.3996150609813323,0.0841661025,0.20196624718309855,True,5.631990936949549e-07,0,5
506,193080,193080,cg14361627,-7.783730423759657,1.0080447550419188e-12,1.852384056222642,0.14204485833333333,0.26312163084507056,True,4.3627180346117456e-07,0,5
507,193081,193081,cg08097417,-7.894711368653327,5.373152324455377e-13,1.6465825350430623,0.13296975833333333,0.21894568176056334,True,2.32556102819359e-07,0,5
508,193084,193084,cg22285878,-6.32721471323902,2.6551694471417037e-09,2.8461557729021223,0.0247766425,0.07051818408450708,True,0.0011473993187917086,0,5
511,193485,193485,cg19858214,5.895046698964464,2.332949067110124e-08,0.6546271808823233,0.23061545000000006,0.1509671419014084,True,0.010030957175711008,0,5
514,194754,194754,cg03428981,8.619522318903902,8.151047099522089e-15,0.6597496630511612,0.13120900500000002,0.08656509683802814,True,3.5080720550695332e-09,0,5
519,196796,196796,cg08540945,-6.341770304028146,2.4641482933176523e-09,1.9880273907222603,0.09611379083333337,0.19107684880281686,True,0.0010649204518713429,0,5
520,197712,197712,cg00292135,-7.309519645466667,1.4218911694801631e-11,2.351230474045173,0.07590396333333332,0.17846771169014075,True,6.152411030080351e-06,0,5
521,197713,197713,cg07927379,-5.895041374772612,2.3330102743113192e-08,3.160174739948141,0.020115774750000003,0.06356936323943663,True,0.010031195924619762,0,5
523,199506,199506,cg22282410,-5.803464360771768,3.656030920768263e-08,1.5615043050662318,0.14007096666666666,0.21872141746478868,True,0.015672752890346642,0,5
530,206921,206921,cg24882673,6.497846240276336,1.1002477519902283e-09,0.5814479323146392,0.209730375,0.12194729288732392,True,0.0004757087726336984,0,5
533,208714,208714,cg16419235,-6.963702796118523,9.345992943798612e-11,1.5943516759305054,0.1491749116666667,0.23783727042253516,True,4.043068588244214e-05,0,5
535,210736,210736,cg00570618,6.5055876364565215,1.0568296265104544e-09,0.5898953501578813,0.17431019166666664,0.10282477154929573,True,0.00045694507869797896,0,5
537,211356,211356,cg26290632,-6.673876812290072,4.377625981398485e-10,1.6853052027646984,0.14807680833333334,0.2495546154929577,True,0.0001893270967255889,0,5
545,218256,218256,cg21709871,-6.327835626553504,2.6467313188906872e-09,1.5821422236567173,0.21581815,0.34145500774647897,True,0.001143760252663717,0,5
546,219183,219183,cg25334393,-6.055189769140839,1.0532593501253582e-08,1.8065103659749733,0.11213431833333336,0.2025718084507042,True,0.004542355173354551,0,5
547,219668,219668,cg19724470,6.246160516481331,4.0171453280269865e-09,0.6507244993867337,0.30204109166666665,0.1965455381690142,True,0.0017352773089259754,0,5
548,219670,219670,cg07211259,8.364349318149994,3.613853227655398e-14,0.6294727609578579,0.25980357499999995,0.16353927366197188,True,1.5665497010708407e-08,0,5
567,232104,232104,cg00134210,6.3065040338464184,2.9522968300775188e-09,0.6126957290738639,0.09277961583333334,0.056845674366197176,True,0.0012756761286862872,0,5
568,232633,232633,cg18079948,9.430154367816927,6.587780881153973e-17,0.6375626829970239,0.3509347333333333,0.2237428901408451,True,4.806033349069594e-11,0,5
572,234257,234257,cg24892069,7.825074397326791,7.977443309495085e-13,0.6498037750333574,0.6658839583333332,0.4326939098591548,True,3.4522648773016584e-07,0,5
573,234674,234674,cg23254047,9.22498654206632,2.255100167765549e-16,0.5589049543002012,0.21199195000000004,0.11848335112676055,True,9.611889062455248e-11,0,5
597,244615,244615,cg03290131,5.693654647705486,6.231263424184783e-08,0.6589699307602334,0.185225775,0.12205821612676054,True,0.026559727673852285,0,5
604,245994,245994,cg19991948,7.6469870893940195,2.177806576620216e-12,0.6167484007859368,0.4139965666666667,0.2553317204225352,True,9.424352747089415e-07,0,5
615,255187,255187,cg21995261,7.3421657288908495,1.1877879798517606e-11,0.6547590773438308,0.05071833583333333,0.03320829077464788,True,5.139512843421734e-06,0,5
616,256235,256235,cg23091758,-6.020139524446304,1.2548038624032196e-08,2.4285245157660578,0.05704288833333334,0.13853005276760566,True,0.00540870778371072,0,5
618,256859,256859,cg04940570,-5.862510709097959,2.7379302193222268e-08,2.006647730175195,0.0754448025,0.1513911416901409,True,0.01176145847963117,0,5
619,257661,257661,cg11284797,-6.073273069342277,9.620703550088897e-09,1.6086144119134476,0.15700964166666667,0.2525679723943661,True,0.004149990991211161,0,5
629,259537,259537,cg23186333,9.486383190845787,4.696466114328656e-17,0.5615862295355922,0.4776083666666667,0.26821828183098595,True,0.0,0,5
642,263654,263654,cg04999352,8.017841233148669,2.662656939660209e-13,0.6638519937252629,0.24802835,0.16465411464788732,True,1.1522551091047717e-07,0,5
648,264928,264928,cg15829826,6.441508432963258,1.47370780303817e-09,0.6655686838183211,0.09340839333333334,0.0621697014084507,True,0.0006370812938548687,0,5
649,264972,264972,cg13119578,7.866063429743747,6.3228088215414e-13,0.6134448718027891,0.15358705833333333,0.09421719330985916,True,2.736365409816699e-07,0,5
656,265847,265847,cg23669043,8.216694537405617,8.49524857264383e-14,0.6508045940140421,0.2979768250000001,0.19392468661971832,True,3.676012427789033e-08,0,5
675,274452,274452,cg01282174,8.507304194001819,1.571918363740994e-14,0.5610948506540656,0.301277775,0.1690454081690142,True,6.82376333216439e-09,0,5
677,275039,275039,cg18587063,8.358137527240881,3.746565369351741e-14,0.6188902116919431,0.3305787333333333,0.2045919422535211,True,1.6194012575354577e-08,0,5
683,278790,278790,cg11791577,6.490339865221809,1.1440229979934706e-09,0.5973541334338638,0.304606825,0.1819581459859156,True,0.0004946263895440062,0,5
686,279396,279396,cg19421125,6.25594298222772,3.82191712512492e-09,0.6041645490323704,0.3408179583333333,0.20591012809859155,True,0.0016510261349641508,0,5
687,279477,279477,cg01607849,5.786145363013892,3.9783691730981855e-08,0.6597533770927274,0.14455841916666665,0.09537290523239438,True,0.01704228979679412,0,5
697,280181,280181,ch.12.9379220R,7.650756729014089,2.1322076081732643e-12,0.6631292023283707,0.0704866775,0.04674177422535211,True,9.226933768147205e-07,0,5
721,288076,288076,cg10906284,-5.736070691261152,5.075036560707501e-08,1.5413912719433187,0.17405508583333332,0.2682869901408452,True,0.02168706040766344,0,5
729,289705,289705,cg09278098,9.712671925439563,1.1975420892150324e-17,0.5873582633472664,0.192827575,0.11325886957746475,True,0.0,0,5
741,292962,292962,cg19848940,7.659771361287112,2.026961929531288e-12,0.6030253278839842,0.26748638333333336,0.16130106401408445,True,8.771533530627096e-07,0,5
747,294954,294954,cg06800840,6.590579322385883,6.781468238995426e-10,0.6264614958191589,0.0644397825,0.040369042535211265,True,0.0002932521246886699,0,5
756,302881,302881,ch.13.39564907R,11.26198242634589,8.955462761294762e-22,0.525050202673496,0.09822745416666666,0.05157434471830986,True,0.0,0,5
759,303816,303816,cg15894389,7.070377681019576,5.2521482436769186e-11,0.592578371156669,0.452408925,0.26808774387323964,True,2.2722614026360333e-05,0,5
760,303905,303905,ch.13.654879R,5.731902972848847,5.1786309841358634e-08,0.4969642257902445,0.07350134833333334,0.036527540669014084,True,0.02212461264244281,0,5
764,306327,306327,cg26685941,9.83133543539324,5.832660015013912e-18,0.5305777639834248,0.27949792500000004,0.148295384084507,True,0.0,0,5
769,307823,307823,cg05404236,-6.707386658713952,3.667984734527794e-10,2.2656926858548405,0.16031498083333334,0.3632244795070423,True,0.00015864279647392898,0,5
774,315739,315739,cg03032497,-8.444554129787731,2.2666352732940332e-14,1.540363038609362,0.18016815833333333,0.27752437183098594,True,9.80313030751745e-09,0,5
780,319921,319921,ch.14.1488981R,7.472826461897759,5.761295229376003e-12,0.6577812340862774,0.2550368916666666,0.1677584813380282,True,2.493035405670696e-06,0,5
785,320943,320943,ch.14.97331099F,10.137644522584383,9.035890825975223e-19,0.4558244656065889,0.0569513975,0.025959840330985917,True,0.0,0,5
796,326156,326156,cg21567504,-5.779435011884988,4.110603258944655e-08,1.5803713182453532,0.11255327416666666,0.17787596626760566,True,0.01760365023349486,0,5
799,326707,326707,cg04875128,-13.81351390848354,1.2332558281369428e-28,3.798275020978832,0.08888923916666668,0.3376257767605633,True,0.0,0,5
800,326812,326812,cg21296230,-7.191782875438467,2.7122391663958965e-11,1.5192670041264498,0.171416775,0.2604278502112677,True,1.173479677174516e-05,0,5
805,328512,328512,cg12281446,6.457489425615448,1.356649382309504e-09,0.5603393785404546,0.07520233083333333,0.04213882732394367,True,0.0005865109462935836,0,5
809,332602,332602,ch.15.67797584R,8.598090763500085,9.242245783188471e-15,0.5580903205538396,0.16438887333333332,0.09174383901408452,True,3.988611441130274e-09,0,5
